hen_lay,region_shortname,province_name,district_name,ward_name,deliver_warehouse_id,warehouse_name,nhom_kh,nhom_kl,so_don
2026-08-02,NTB,Ninh Thuận,Huyện Thuận Nam,Xã Phước Dinh,2049900000.00%,(NTH) Phước Dinh,Shopee-Bulky,10-20kg,2
2026-08-02,NTB,Khánh Hòa,Thành phố Nha Trang,Phường Vĩnh Hòa,239900.00%,(KHO) Bắc Nha Trang,SME,10-20kg,3
2026-08-02,NTB,Đắk Nông,Huyện Đắk R lấp,Xã Đắk Sin,2239400000.00%,(DNO) Quảng Tín,SME,10-20kg,1
2026-08-02,NTB,Khánh Hòa,Thành phố Nha Trang,Phường Vĩnh Hòa,239900.00%,(KHO) Bắc Nha Trang,TTS-nhỏ,10-20kg,2
2026-08-02,NTB,Ninh Thuận,Huyện Ninh Phước,Thị trấn Phước Dân,2049900000.00%,(NTH) Phước Dinh,TTS-nhỏ,10-20kg,1
2026-08-02,NTB,Khánh Hòa,Thị xã Ninh Hòa,Xã Ninh Sơn,2156900000.00%,(KHO) Đông Ninh Hòa,SME,10-20kg,1
2026-08-02,NTB,Khánh Hòa,Thị xã Ninh Hòa,Xã Ninh Thọ,2156900000.00%,(KHO) Đông Ninh Hòa,SME,10-20kg,2
2026-08-02,NTB,Ninh Thuận,Huyện Thuận Nam,Xã Phước Ninh,2235700000.00%,(NTH) Thuận Nam,Shopee-Bulky,10-20kg,2
2026-08-02,NTB,Ninh Thuận,Huyện Thuận Nam,Xã Phước Diêm,2235700000.00%,(NTH) Thuận Nam,Shopee-Bulky,10-20kg,4
2026-08-02,NTB,Bình Thuận,Thành phố Phan Thiết,Phường Mũi Né,2014400000.00%,(BTH) Mũi Né,TTS-nhỏ,10-20kg,2
2026-08-02,NTB,Khánh Hòa,Thành phố Nha Trang,Xã Vĩnh Lương,239900.00%,(KHO) Bắc Nha Trang,SME,10-20kg,2
2026-08-02,NTB,Đắk Nông,Huyện Đắk R lấp,Xã Đắk Ru,2239400000.00%,(DNO) Quảng Tín,TTS-nhỏ,10-20kg,2
2026-08-02,NTB,Khánh Hòa,Huyện Vạn Ninh,Xã Vạn Khánh,2172200000.00%,(KHO) Tu Bông,Shopee-Bulky,10-20kg,4
2026-08-02,NTB,Khánh Hòa,Thành phố Nha Trang,Phường Vĩnh Thọ,239900.00%,(KHO) Bắc Nha Trang,Shopee-Bulky,10-20kg,1
2026-08-02,NTB,Khánh Hòa,Thành phố Nha Trang,Phường Vĩnh Thọ,239900.00%,(KHO) Bắc Nha Trang,TTS-nhỏ,10-20kg,1
2026-08-02,NTB,Khánh Hòa,Thành phố Nha Trang,Phường Vĩnh Phước,239900.00%,(KHO) Bắc Nha Trang,Shopee-Bulky,10-20kg,16
2026-08-02,NTB,Khánh Hòa,Thành phố Nha Trang,Phường Vĩnh Nguyên,2274600000.00%,(KHO) Nam Nha Trang 1,TTS-nhỏ,10-20kg,1
2026-08-02,NTB,Ninh Thuận,Huyện Ninh Phước,Xã An Hải,2049900000.00%,(NTH) Phước Dinh,Shopee-Bulky,10-20kg,3
2026-08-02,NTB,Ninh Thuận,Huyện Ninh Phước,Xã Phước Thuận,2049900000.00%,(NTH) Phước Dinh,Shopee-Bulky,10-20kg,4
2026-08-02,NTB,Khánh Hòa,Thành phố Nha Trang,Xã Vĩnh Phương,239900.00%,(KHO) Bắc Nha Trang,Shopee-Bulky,10-20kg,5
2026-08-02,NTB,Bình Thuận,Thành phố Phan Thiết,Phường Mũi Né,2014400000.00%,(BTH) Mũi Né,Khác,10-20kg,1
2026-08-02,NTB,Ninh Thuận,Huyện Ninh Phước,Xã Phước Sơn,2049900000.00%,(NTH) Phước Dinh,Shopee-Bulky,10-20kg,3
2026-08-02,NTB,Khánh Hòa,Thành phố Nha Trang,Phường Phước Long,2274600000.00%,(KHO) Nam Nha Trang 1,TTS-nhỏ,10-20kg,4
2026-08-02,NTB,Khánh Hòa,Thị xã Ninh Hòa,Xã Ninh Phước,2156900000.00%,(KHO) Đông Ninh Hòa,Shopee-Bulky,10-20kg,1
2026-08-02,NTB,Khánh Hòa,Huyện Vạn Ninh,Xã Vạn Thắng,2172200000.00%,(KHO) Tu Bông,Shopee-Bulky,10-20kg,3
2026-08-02,NTB,Khánh Hòa,Thành phố Nha Trang,Phường Vĩnh Trường,2274600000.00%,(KHO) Nam Nha Trang 1,TTS-nhỏ,10-20kg,2
2026-08-02,NTB,Ninh Thuận,Huyện Thuận Nam,Xã Cà Ná,2235700000.00%,(NTH) Thuận Nam,Shopee-Bulky,10-20kg,2
2026-08-02,NTB,Đắk Nông,Huyện Đắk R lấp,Xã Đắk Ru,2239400000.00%,(DNO) Quảng Tín,Shopee-Bulky,10-20kg,2
2026-08-02,NTB,Khánh Hòa,Huyện Diên Khánh,Xã Diên Lạc,2279300000.00%,(KHO) Diên Thọ,Shopee-Bulky,10-20kg,3
2026-08-02,NTB,Đắk Nông,Huyện Đắk R lấp,Xã Quảng Tín,2239400000.00%,(DNO) Quảng Tín,SME,10-20kg,1
2026-08-02,NTB,Khánh Hòa,Thành phố Nha Trang,Phường Vĩnh Thọ,239900.00%,(KHO) Bắc Nha Trang,SME,10-20kg,1
2026-08-02,NTB,Khánh Hòa,Huyện Diên Khánh,Xã Diên Thạnh,2279300000.00%,(KHO) Diên Thọ,Shopee-Bulky,10-20kg,3
2026-08-02,NTB,Khánh Hòa,Huyện Diên Khánh,Xã Diên Hòa,2279300000.00%,(KHO) Diên Thọ,Shopee-Bulky,10-20kg,1
2026-08-02,NTB,Ninh Thuận,Huyện Thuận Nam,Xã Nhị Hà,2235700000.00%,(NTH) Thuận Nam,Shopee-Bulky,10-20kg,1
2026-08-02,NTB,Đắk Nông,Huyện Đắk R lấp,Xã Hưng Bình,2239400000.00%,(DNO) Quảng Tín,SME,10-20kg,3
2026-08-02,NTB,Ninh Thuận,Huyện Ninh Phước,Thị trấn Phước Dân,2049900000.00%,(NTH) Phước Dinh,SME,10-20kg,4
2026-08-02,NTB,Ninh Thuận,Huyện Ninh Phước,Xã Phước Hữu,2049900000.00%,(NTH) Phước Dinh,Shopee-Bulky,10-20kg,1
2026-08-02,NTB,Khánh Hòa,Huyện Vạn Ninh,Xã Đại Lãnh,2172200000.00%,(KHO) Tu Bông,Shopee-Bulky,10-20kg,1
2026-08-02,NTB,Khánh Hòa,Huyện Vạn Ninh,Xã Đại Lãnh,2172200000.00%,(KHO) Tu Bông,SME,10-20kg,5
2026-08-02,NTB,Khánh Hòa,Thành phố Nha Trang,Phường Vĩnh Trường,2274600000.00%,(KHO) Nam Nha Trang 1,SME,10-20kg,1
2026-08-02,NTB,Khánh Hòa,Thị xã Ninh Hòa,Xã Ninh An,2156900000.00%,(KHO) Đông Ninh Hòa,SME,10-20kg,3
2026-08-02,NTB,Khánh Hòa,Thành phố Nha Trang,Xã Vĩnh Thái,2236300000.00%,(KHO) Nam Nha Trang 3,Shopee-Bulky,10-20kg,9
2026-08-02,NTB,Khánh Hòa,Huyện Vạn Ninh,Xã Vạn Long,2172200000.00%,(KHO) Tu Bông,Shopee-Bulky,10-20kg,4
2026-08-02,NTB,Ninh Thuận,Huyện Ninh Phước,Xã Phước Hữu,2049900000.00%,(NTH) Phước Dinh,TTS-nhỏ,10-20kg,1
2026-08-02,NTB,Khánh Hòa,Huyện Diên Khánh,Xã Diên Phước,2279300000.00%,(KHO) Diên Thọ,Shopee-Bulky,10-20kg,3
2026-08-02,NTB,Đắk Nông,Huyện Tuy Đức,Xã Đắk Ngo,2239400000.00%,(DNO) Quảng Tín,Shopee-Bulky,10-20kg,2
2026-08-02,NTB,Ninh Thuận,Huyện Thuận Nam,Xã Phước Dinh,2049900000.00%,(NTH) Phước Dinh,TTS-nhỏ,10-20kg,2
2026-08-02,NTB,Ninh Thuận,Huyện Ninh Phước,Thị trấn Phước Dân,2049900000.00%,(NTH) Phước Dinh,Shopee-Bulky,10-20kg,5
2026-08-02,DNB,Bình Phước,Huyện Bù Đăng,Xã Đăng Hà,2066900000.00%,(LDO) Cát Tiên,Shopee-Bulky,10-20kg,1
2026-08-02,NTB,Khánh Hòa,Thành phố Nha Trang,Xã Vĩnh Hiệp,2236300000.00%,(KHO) Nam Nha Trang 3,Shopee-Bulky,10-20kg,1
2026-08-02,NTB,Ninh Thuận,Huyện Ninh Phước,Xã An Hải,2049900000.00%,(NTH) Phước Dinh,TTS-nhỏ,10-20kg,1
2026-08-02,NTB,Khánh Hòa,Thành phố Nha Trang,Phường Phước Long,2274600000.00%,(KHO) Nam Nha Trang 1,Shopee-Bulky,10-20kg,27
2026-08-02,NTB,Khánh Hòa,Thành phố Nha Trang,Phường Vĩnh Nguyên,2274600000.00%,(KHO) Nam Nha Trang 1,Shopee-Bulky,10-20kg,10
2026-08-02,NTB,Khánh Hòa,Thị xã Ninh Hòa,Xã Ninh An,2156900000.00%,(KHO) Đông Ninh Hòa,Shopee-Bulky,10-20kg,5
2026-08-02,NTB,Khánh Hòa,Thị xã Ninh Hòa,Phường Ninh Diêm,2156900000.00%,(KHO) Đông Ninh Hòa,Shopee-Bulky,10-20kg,2
2026-08-02,NTB,Đắk Nông,Huyện Tuy Đức,Xã Đắk Ngo,2239400000.00%,(DNO) Quảng Tín,SME,10-20kg,4
2026-08-02,NTB,Khánh Hòa,Thành phố Nha Trang,Phường Phước Long,2274600000.00%,(KHO) Nam Nha Trang 1,SME,10-20kg,3
2026-08-02,NTB,Lâm Đồng,Huyện Đạ Huoai,Thị trấn Cát Tiên,2066900000.00%,(LDO) Cát Tiên,Shopee-Bulky,10-20kg,3
2026-08-02,NTB,Lâm Đồng,Huyện Đạ Huoai,Xã Phước Cát 2,2066900000.00%,(LDO) Cát Tiên,Shopee-Bulky,10-20kg,1
2026-08-02,NTB,Khánh Hòa,Huyện Vạn Ninh,Xã Vạn Thọ,2172200000.00%,(KHO) Tu Bông,Shopee-Bulky,10-20kg,1
2026-08-02,NTB,Khánh Hòa,Huyện Vạn Ninh,Xã Đại Lãnh,2172200000.00%,(KHO) Tu Bông,TTS-nhỏ,10-20kg,3
2026-08-02,NTB,Khánh Hòa,Huyện Vạn Ninh,Xã Vạn Phước,2172200000.00%,(KHO) Tu Bông,SME,10-20kg,1
2026-08-02,NTB,Khánh Hòa,Huyện Vạn Ninh,Xã Vạn Long,2172200000.00%,(KHO) Tu Bông,SME,10-20kg,3
2026-08-02,NTB,Khánh Hòa,Thành phố Nha Trang,Phường Vĩnh Hải,239900.00%,(KHO) Bắc Nha Trang,TTS-nhỏ,10-20kg,4
2026-08-02,NTB,Đắk Nông,Huyện Đắk R lấp,Xã Đắk Ru,2239400000.00%,(DNO) Quảng Tín,Khác,10-20kg,1
2026-08-02,NTB,Ninh Thuận,Huyện Ninh Phước,Xã Phước Sơn,2049900000.00%,(NTH) Phước Dinh,SME,10-20kg,3
2026-08-02,NTB,Khánh Hòa,Thành phố Nha Trang,Xã Vĩnh Phương,239900.00%,(KHO) Bắc Nha Trang,TTS-nhỏ,10-20kg,2
2026-08-02,NTB,Khánh Hòa,Huyện Diên Khánh,Thị trấn Diên Khánh,2279300000.00%,(KHO) Diên Thọ,Khác,10-20kg,1
2026-08-02,NTB,Khánh Hòa,Thành phố Nha Trang,Phường Vĩnh Phước,239900.00%,(KHO) Bắc Nha Trang,TTS-nhỏ,10-20kg,2
2026-08-02,NTB,Khánh Hòa,Huyện Diên Khánh,Xã Diên Lâm,2279300000.00%,(KHO) Diên Thọ,Shopee-Bulky,10-20kg,2
2026-08-02,NTB,Ninh Thuận,Huyện Thuận Nam,Xã Phước Nam,2235700000.00%,(NTH) Thuận Nam,Shopee-Bulky,10-20kg,1
2026-08-02,NTB,Khánh Hòa,Huyện Vạn Ninh,Xã Vạn Thắng,2172200000.00%,(KHO) Tu Bông,SME,10-20kg,1
2026-08-02,NTB,Ninh Thuận,Huyện Thuận Nam,Xã Phước Diêm,2235700000.00%,(NTH) Thuận Nam,Khác,10-20kg,1
2026-08-02,NTB,Khánh Hòa,Huyện Diên Khánh,Xã Diên Thạnh,2279300000.00%,(KHO) Diên Thọ,SME,10-20kg,1
2026-08-02,NTB,Khánh Hòa,Thị xã Ninh Hòa,Xã Ninh An,2156900000.00%,(KHO) Đông Ninh Hòa,TTS-nhỏ,10-20kg,1
2026-08-02,NTB,Bình Thuận,Thành phố Phan Thiết,Xã Thiện Nghiệp,2014400000.00%,(BTH) Mũi Né,Shopee-Bulky,10-20kg,5
2026-08-02,NTB,Ninh Thuận,Huyện Ninh Phước,Xã Phước Hải,2049900000.00%,(NTH) Phước Dinh,Shopee-Bulky,10-20kg,2
2026-08-02,NTB,Lâm Đồng,Thành phố Đà Lạt,Phường 3,2112600000.00%,(LDO) Xuân Hương - Đà Lạt,SME,10-20kg,3
2026-08-02,NTB,Khánh Hòa,Huyện Vạn Ninh,Xã Vạn Hưng,2104600000.00%,(KHO) Vạn Ninh,TTS-nhỏ,10-20kg,1
2026-08-02,NTB,Khánh Hòa,Thị xã Ninh Hòa,Xã Ninh Lộc,2054300000.00%,(KHO) Ninh Hòa 2,TTS-nhỏ,10-20kg,1
2026-08-02,NTB,Lâm Đồng,Thành phố Đà Lạt,Phường 3,2112600000.00%,(LDO) Xuân Hương - Đà Lạt,Shopee-Bulky,10-20kg,10
2026-08-02,NTB,Khánh Hòa,Thị xã Ninh Hòa,Xã Ninh Phú,2054300000.00%,(KHO) Ninh Hòa 2,Shopee-Bulky,10-20kg,3
2026-08-02,NTB,Khánh Hòa,Huyện Vạn Ninh,Xã Vạn Phú,2104600000.00%,(KHO) Vạn Ninh,Shopee-Bulky,10-20kg,3
2026-08-02,NTB,Khánh Hòa,Thị xã Ninh Hòa,Xã Ninh Quang,2054300000.00%,(KHO) Ninh Hòa 2,SME,10-20kg,4
2026-08-02,NTB,Khánh Hòa,Thị xã Ninh Hòa,Xã Ninh Lộc,2054300000.00%,(KHO) Ninh Hòa 2,Shopee-Bulky,10-20kg,2
2026-08-02,NTB,Lâm Đồng,Huyện Di Linh,Thị trấn Di Linh,2094200000.00%,(LDO) Di Linh,Shopee-Bulky,10-20kg,7
2026-08-02,NTB,Khánh Hòa,Thị xã Ninh Hòa,Phường Ninh Hà,2054300000.00%,(KHO) Ninh Hòa 2,Shopee-Bulky,10-20kg,1
2026-08-02,NTB,Lâm Đồng,Huyện Di Linh,Xã Tam Bố,2094200000.00%,(LDO) Di Linh,SME,10-20kg,1
2026-08-02,NTB,Khánh Hòa,Thị xã Ninh Hòa,Xã Ninh Quang,2054300000.00%,(KHO) Ninh Hòa 2,Shopee-Bulky,10-20kg,2
2026-08-02,NTB,Khánh Hòa,Thị xã Ninh Hòa,Xã Ninh Ích,2054300000.00%,(KHO) Ninh Hòa 2,Shopee-Bulky,10-20kg,4
2026-08-02,NTB,Lâm Đồng,Thành phố Đà Lạt,Phường 4,2112600000.00%,(LDO) Xuân Hương - Đà Lạt,Shopee-Bulky,10-20kg,12
2026-08-02,NTB,Khánh Hòa,Thị xã Ninh Hòa,Xã Ninh Tân,2054300000.00%,(KHO) Ninh Hòa 2,Shopee-Bulky,10-20kg,1
2026-08-02,NTB,Lâm Đồng,Thành phố Đà Lạt,Phường 9,2231200000.00%,(LDO) Lâm Viên - Đà Lạt 1,TTS-nhỏ,10-20kg,1
2026-08-02,NTB,Lâm Đồng,Huyện Di Linh,Xã Tân Thượng,2094200000.00%,(LDO) Di Linh,TTS-nhỏ,10-20kg,1
2026-08-02,NTB,Lâm Đồng,Thành phố Đà Lạt,Phường 4,2112600000.00%,(LDO) Xuân Hương - Đà Lạt,TTS-nhỏ,10-20kg,2
2026-08-02,NTB,Khánh Hòa,Thị xã Ninh Hòa,Phường Ninh Giang,2054300000.00%,(KHO) Ninh Hòa 2,Shopee-Bulky,10-20kg,1
2026-08-02,NTB,Lâm Đồng,Huyện Di Linh,Xã Tam Bố,2094200000.00%,(LDO) Di Linh,Shopee-Bulky,10-20kg,1
2026-08-02,NTB,Khánh Hòa,Huyện Vạn Ninh,Xã Vạn Lương,2104600000.00%,(KHO) Vạn Ninh,Shopee-Bulky,10-20kg,1
2026-08-02,NTB,Khánh Hòa,Huyện Vạn Ninh,Xã Xuân Sơn,2104600000.00%,(KHO) Vạn Ninh,SME,10-20kg,1
2026-08-02,NTB,Lâm Đồng,Huyện Di Linh,Xã Gung Ré,2094200000.00%,(LDO) Di Linh,Shopee-Bulky,10-20kg,3
2026-08-02,NTB,Lâm Đồng,Huyện Di Linh,Xã Sơn Điền,2094200000.00%,(LDO) Di Linh,Shopee-Bulky,10-20kg,6
2026-08-02,NTB,Khánh Hòa,Huyện Vạn Ninh,Xã Vạn Phú,2104600000.00%,(KHO) Vạn Ninh,TTS-nhỏ,10-20kg,1
2026-08-02,NTB,Khánh Hòa,Huyện Vạn Ninh,Thị trấn Vạn Giã,2104600000.00%,(KHO) Vạn Ninh,SME,10-20kg,3
2026-08-02,NTB,Lâm Đồng,Thành phố Đà Lạt,Phường 9,2231200000.00%,(LDO) Lâm Viên - Đà Lạt 1,Shopee-Bulky,10-20kg,9
2026-08-02,NTB,Khánh Hòa,Thị xã Ninh Hòa,Phường Ninh Hiệp,2054300000.00%,(KHO) Ninh Hòa 2,Shopee-Bulky,10-20kg,6
2026-08-02,NTB,Lâm Đồng,Huyện Di Linh,Xã Gia Hiệp,2094200000.00%,(LDO) Di Linh,Shopee-Bulky,10-20kg,3
2026-08-02,NTB,Lâm Đồng,Huyện Di Linh,Xã Bảo Thuận,2094200000.00%,(LDO) Di Linh,SME,10-20kg,2
2026-08-02,NTB,Khánh Hòa,Thị xã Ninh Hòa,Phường Ninh Đa,2054300000.00%,(KHO) Ninh Hòa 2,TTS-nhỏ,10-20kg,1
2026-08-02,NTB,Lâm Đồng,Huyện Di Linh,Xã Tân Nghĩa,2094200000.00%,(LDO) Di Linh,Shopee-Bulky,10-20kg,2
2026-08-02,NTB,Khánh Hòa,Thị xã Ninh Hòa,Xã Ninh Bình,2054300000.00%,(KHO) Ninh Hòa 2,SME,10-20kg,1
2026-08-02,NTB,Lâm Đồng,Thành phố Đà Lạt,Phường 3,2112600000.00%,(LDO) Xuân Hương - Đà Lạt,TTS-nhỏ,10-20kg,1
2026-08-02,NTB,Lâm Đồng,Thành phố Đà Lạt,Phường 4,2112600000.00%,(LDO) Xuân Hương - Đà Lạt,SME,10-20kg,4
2026-08-02,NTB,Lâm Đồng,Huyện Di Linh,Xã Gia Hiệp,2094200000.00%,(LDO) Di Linh,TTS-nhỏ,10-20kg,1
2026-08-02,NTB,Lâm Đồng,Thành phố Đà Lạt,Phường 10,2231200000.00%,(LDO) Lâm Viên - Đà Lạt 1,Shopee-Bulky,10-20kg,4
2026-08-02,NTB,Lâm Đồng,Thành phố Đà Lạt,Phường 10,2231200000.00%,(LDO) Lâm Viên - Đà Lạt 1,SME,10-20kg,2
2026-08-02,NTB,Lâm Đồng,Thành phố Đà Lạt,Phường 10,2231200000.00%,(LDO) Lâm Viên - Đà Lạt 1,TTS-nhỏ,10-20kg,1
2026-08-02,NTB,Khánh Hòa,Thị xã Ninh Hòa,Xã Ninh Bình,2054300000.00%,(KHO) Ninh Hòa 2,TTS-nhỏ,10-20kg,1
2026-08-02,NTB,Lâm Đồng,Huyện Di Linh,Xã Đinh Lạc,2094200000.00%,(LDO) Di Linh,SME,10-20kg,1
2026-08-02,NTB,Lâm Đồng,Huyện Di Linh,Xã Tân Thượng,2094200000.00%,(LDO) Di Linh,SME,10-20kg,1
2026-08-02,NTB,Lâm Đồng,Thành phố Đà Lạt,Phường 12,2231200000.00%,(LDO) Lâm Viên - Đà Lạt 1,Shopee-Bulky,10-20kg,4
2026-08-02,NTB,Lâm Đồng,Huyện Di Linh,Xã Đinh Lạc,2094200000.00%,(LDO) Di Linh,Shopee-Bulky,10-20kg,2
2026-08-02,NTB,Lâm Đồng,Thành phố Đà Lạt,Phường 7,2094200000.00%,(LDO) Di Linh,Shopee-Bulky,10-20kg,1
2026-08-02,NTB,Lâm Đồng,Huyện Di Linh,Xã Tân Châu,2094200000.00%,(LDO) Di Linh,Shopee-Bulky,10-20kg,3
2026-08-02,NTB,Khánh Hòa,Thị xã Ninh Hòa,Phường Ninh Hiệp,2054300000.00%,(KHO) Ninh Hòa 2,SME,10-20kg,2
2026-08-02,NTB,Khánh Hòa,Thị xã Ninh Hòa,Phường Ninh Đa,2054300000.00%,(KHO) Ninh Hòa 2,Shopee-Bulky,10-20kg,1
2026-08-02,NTB,Lâm Đồng,Huyện Di Linh,Xã Tân Lâm,2094200000.00%,(LDO) Di Linh,Shopee-Bulky,10-20kg,2
2026-08-02,NTB,Lâm Đồng,Huyện Di Linh,Xã Tân Thượng,2094200000.00%,(LDO) Di Linh,Shopee-Bulky,10-20kg,2
2026-08-02,NTB,Khánh Hòa,Huyện Vạn Ninh,Thị trấn Vạn Giã,2104600000.00%,(KHO) Vạn Ninh,Shopee-Bulky,10-20kg,3
2026-08-02,NTB,Lâm Đồng,Huyện Di Linh,Xã Đinh Trang Thượng,2094200000.00%,(LDO) Di Linh,Shopee-Bulky,10-20kg,1
2026-08-02,NTB,Lâm Đồng,Thành phố Đà Lạt,Phường 9,2231200000.00%,(LDO) Lâm Viên - Đà Lạt 1,SME,10-20kg,3
2026-08-02,NTB,Bình Thuận,Huyện Tánh Linh,Xã Măng Tố,235700.00%,(BTH) Đồng Kho,Shopee-Bulky,10-20kg,1
2026-08-02,NTB,Bình Thuận,Huyện Hàm Tân,Xã Tân Hà,2159400000.00%,(BTH) Phước Hội,TTS-nhỏ,10-20kg,1
2026-08-02,NTB,Lâm Đồng,Huyện Đam Rông,Xã Đạ Rsal,2067000000.00%,(LDO) Đam Rông 3,Shopee-Bulky,10-20kg,3
2026-08-02,NTB,Lâm Đồng,Thành phố Bảo Lộc,Phường Lộc Tiến,2146800000.00%,(LDO) 3 Bảo Lộc,Shopee-Bulky,10-20kg,10
2026-08-02,NTB,Bình Thuận,Huyện Tánh Linh,Xã Đức Thuận,235700.00%,(BTH) Đồng Kho,Shopee-Bulky,10-20kg,2
2026-08-02,NTB,Bình Thuận,Thị xã La Gi,Phường Phước Lộc,2159400000.00%,(BTH) Phước Hội,Shopee-Bulky,10-20kg,1
2026-08-02,NTB,Lâm Đồng,Huyện Đam Rông,Xã Phi Liêng,2067000000.00%,(LDO) Đam Rông 3,Shopee-Bulky,10-20kg,1
2026-08-02,NTB,Bình Thuận,Huyện Tánh Linh,Xã Gia Huynh,235700.00%,(BTH) Đồng Kho,Shopee-Bulky,10-20kg,1
2026-08-02,NTB,Lâm Đồng,Huyện Đam Rông,Xã Đạ M' Rong,2067000000.00%,(LDO) Đam Rông 3,SME,10-20kg,1
2026-08-02,NTB,Bình Thuận,Thị xã La Gi,Phường Phước Hội,2159400000.00%,(BTH) Phước Hội,Shopee-Bulky,10-20kg,4
2026-08-02,NTB,Đắk Nông,Thành phố Gia Nghĩa,Xã Đắk Nia,2204800000.00%,(DNO) Đông Gia Nghĩa,TTS-nhỏ,10-20kg,1
2026-08-02,NTB,Khánh Hòa,Huyện Cam Lâm,Xã Cam Hòa,2133100000.00%,(KHO) Cam Lâm 1,TTS-nhỏ,10-20kg,1
2026-08-02,NTB,Đắk Nông,Huyện Đắk Glong,Xã Đắk Som,2136400000.00%,(DNO) Quảng Khê,Shopee-Bulky,10-20kg,1
2026-08-02,NTB,Khánh Hòa,Thành phố Nha Trang,Phường Vạn Thạnh,2049500000.00%,(KHO) Nha Trang,Shopee-Bulky,10-20kg,13
2026-08-02,NTB,Lâm Đồng,Huyện Lạc Dương,Xã Đạ Chais,2205100000.00%,(LDO) Lang Biang - Đà Lạt 1,Shopee-Bulky,10-20kg,3
2026-08-02,NTB,Bình Thuận,Huyện Hàm Tân,Xã Thắng Hải,2159400000.00%,(BTH) Phước Hội,Shopee-Bulky,10-20kg,3
2026-08-02,NTB,Lâm Đồng,Huyện Đức Trọng,Xã Phú Hội,2238900000.00%,(LDO) Đức Trọng 1,SME,10-20kg,2
2026-08-02,NTB,Bình Thuận,Thị xã La Gi,Phường Tân Thiện,2159400000.00%,(BTH) Phước Hội,Shopee-Bulky,10-20kg,1
2026-08-02,NTB,Lâm Đồng,Huyện Lạc Dương,Xã Đạ Sar,2205100000.00%,(LDO) Lang Biang - Đà Lạt 1,TTS-nhỏ,10-20kg,1
2026-08-02,NTB,Lâm Đồng,Huyện Đam Rông,Xã Rô Men,2067000000.00%,(LDO) Đam Rông 3,Shopee-Bulky,10-20kg,2
2026-08-02,NTB,Lâm Đồng,Thành phố Bảo Lộc,Phường B'lao,2146800000.00%,(LDO) 3 Bảo Lộc,Shopee-Bulky,10-20kg,4
2026-08-02,NTB,Lâm Đồng,Huyện Đam Rông,Xã Đạ Rsal,2067000000.00%,(LDO) Đam Rông 3,TTS-nhỏ,10-20kg,1
2026-08-02,NTB,Lâm Đồng,Huyện Đức Trọng,Thị trấn Liên Nghĩa,2151600000.00%,(LDO) Đức Trọng 2,Shopee-Bulky,10-20kg,7
2026-08-02,NTB,Lâm Đồng,Huyện Đức Trọng,Xã Tân Hội,2238900000.00%,(LDO) Đức Trọng 1,Shopee-Bulky,10-20kg,1
2026-08-02,NTB,Lâm Đồng,Huyện Đức Trọng,Thị trấn Liên Nghĩa,2151600000.00%,(LDO) Đức Trọng 2,TTS-nhỏ,10-20kg,1
2026-08-02,NTB,Khánh Hòa,Huyện Cam Lâm,Xã Suối Cát,2133100000.00%,(KHO) Cam Lâm 1,Shopee-Bulky,10-20kg,1
2026-08-02,NTB,Lâm Đồng,Thành phố Bảo Lộc,Xã Lộc Châu,2146800000.00%,(LDO) 3 Bảo Lộc,Shopee-Bulky,10-20kg,1
2026-08-02,NTB,Lâm Đồng,Huyện Đam Rông,Xã Liêng Srônh,2067000000.00%,(LDO) Đam Rông 3,Shopee-Bulky,10-20kg,1
2026-08-02,NTB,Đắk Nông,Huyện Đắk Glong,Xã Quảng Khê,2136400000.00%,(DNO) Quảng Khê,TTS-nhỏ,10-20kg,1
2026-08-02,NTB,Bình Thuận,Thị xã La Gi,Phường Bình Tân,2159400000.00%,(BTH) Phước Hội,TTS-nhỏ,10-20kg,2
2026-08-02,NTB,Lâm Đồng,Thành phố Bảo Lộc,Phường 2,2146800000.00%,(LDO) 3 Bảo Lộc,Shopee-Bulky,10-20kg,1
2026-08-02,NTB,Lâm Đồng,Huyện Lạc Dương,Thị trấn Lạc Dương,2205100000.00%,(LDO) Lang Biang - Đà Lạt 1,Shopee-Bulky,10-20kg,4
2026-08-02,NTB,Đắk Nông,Thành phố Gia Nghĩa,Phường Nghĩa Đức,2204800000.00%,(DNO) Đông Gia Nghĩa,Shopee-Bulky,10-20kg,2
2026-08-02,NTB,Khánh Hòa,Huyện Cam Lâm,Xã Sơn Tân,2133100000.00%,(KHO) Cam Lâm 1,Shopee-Bulky,10-20kg,1
2026-08-02,NTB,Lâm Đồng,Thành phố Bảo Lộc,Xã Đại Lào,2146800000.00%,(LDO) 3 Bảo Lộc,Shopee-Bulky,10-20kg,1
2026-08-02,NTB,Lâm Đồng,Thành phố Đà Lạt,Phường 7,2205100000.00%,(LDO) Lang Biang - Đà Lạt 1,SME,10-20kg,1
2026-08-02,NTB,Bình Thuận,Huyện Tánh Linh,Xã Măng Tố,235700.00%,(BTH) Đồng Kho,TTS-nhỏ,10-20kg,1
2026-08-02,NTB,Đắk Nông,Thành phố Gia Nghĩa,Phường Nghĩa Tân,2204800000.00%,(DNO) Đông Gia Nghĩa,SME,10-20kg,1
2026-08-02,NTB,Lâm Đồng,Huyện Đức Trọng,Xã Hiệp Thạnh,2225500000.00%,(LDO) Hiệp Thạnh,SME,10-20kg,1
