Mã bưu cục,Mã đơn hàng,Loại đơn,Khách hàng,Trạng thái,Thời gian tồn đọng,warehouse_name
20687000,GYYTRV8X,Luân chuyển trả,OTHER,Chưa đóng kiện,12_24,(BTH) Hàm Tân
20269000,GYYCH9MF,Luân chuyển giao,OTHER,Không cần đóng kiện,12_24,(DNO) Kiến Đức
20269000,GYYNFT4F,Luân chuyển trả,SHOPEE,Không cần đóng kiện,24_36,(DNO) Kiến Đức
20269000,GYYWCPWT,Luân chuyển giao,OTHER,Chưa đóng kiện,24_36,(DNO) Kiến Đức
20269000,GY8EENU8,Luân chuyển trả,OTHER,Chưa đóng kiện,24_36,(DNO) Kiến Đức
20269000,GYYQ3DF7,Luân chuyển trả,OTHER,Chưa đóng kiện,24_36,(DNO) Kiến Đức
20269000,GYYGLCQ7,Luân chuyển trả,OTHER,Chưa đóng kiện,24_36,(DNO) Kiến Đức
20143000,GYYDV6XL,Luân chuyển trả,OTHER,Chưa đóng kiện,12_24,(KHO) Diên Khánh 2
20269000,GYYC89WE,Luân chuyển trả,SHOPEE,Không cần đóng kiện,24_36,(DNO) Kiến Đức
20143000,GYYDEK68,Luân chuyển trả,OTHER,Chưa đóng kiện,12_24,(KHO) Diên Khánh 2
20269000,GYYVHA9W,Luân chuyển trả,OTHER,Chưa đóng kiện,24_36,(DNO) Kiến Đức
20143000,GYYWDA3L,Luân chuyển trả,SHOPEE,Chưa đóng kiện,12_24,(KHO) Diên Khánh 2
20143000,GYYTREYP,Luân chuyển trả,SHOPEE,Không cần đóng kiện,12_24,(KHO) Diên Khánh 2
20591000,VNGH80953229104,Luân chuyển trả,TTS,Chưa đóng kiện,6_12,(DNO) Krông Nô
20591000,GYYKG84R,Luân chuyển trả,SHOPEE,Chưa đóng kiện,12_24,(DNO) Krông Nô
20591000,GYY38R7T,Luân chuyển trả,SHOPEE,Không cần đóng kiện,12_24,(DNO) Krông Nô
20591000,GYYWFU7E,Luân chuyển trả,OTHER,Chưa đóng kiện,12_24,(DNO) Krông Nô
20591000,GYYP3U3P,Luân chuyển trả,OTHER,Chưa đóng kiện,12_24,(DNO) Krông Nô
20269000,GYY6WT37,Luân chuyển trả,OTHER,Không cần đóng kiện,24_36,(DNO) Kiến Đức
21298000,GYYDYXY4,Luân chuyển trả,OTHER,Không cần đóng kiện,6_12,(BTH) Liên Hương
21298000,GYYP6B7T,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,(BTH) Liên Hương
20269000,VNGH80402629103,Luân chuyển trả,TTS,Không cần đóng kiện,24_36,(DNO) Kiến Đức
20143000,GYYHCET3,Luân chuyển trả,OTHER,Chưa đóng kiện,12_24,(KHO) Diên Khánh 2
20269000,VNGH80843259009,Luân chuyển trả,TTS,Chưa đóng kiện,24_36,(DNO) Kiến Đức
20143000,GYYT83LA,Luân chuyển giao,OTHER,Chưa đóng kiện,12_24,(KHO) Diên Khánh 2
20143000,GYYN3EDK,Luân chuyển trả,OTHER,Chưa đóng kiện,12_24,(KHO) Diên Khánh 2
20143000,GYYPK9EW,Luân chuyển trả,SHOPEE,Chưa đóng kiện,12_24,(KHO) Diên Khánh 2
20143000,GYYWKEKC,Luân chuyển trả,SHOPEE,Chưa đóng kiện,12_24,(KHO) Diên Khánh 2
20143000,GYYDRVP3,Luân chuyển trả,OTHER,Chưa đóng kiện,12_24,(KHO) Diên Khánh 2
20143000,GYYPT64Y,Luân chuyển trả,OTHER,Chưa đóng kiện,12_24,(KHO) Diên Khánh 2
20143000,GYYUA743,Luân chuyển trả,OTHER,Chưa đóng kiện,12_24,(KHO) Diên Khánh 2
20143000,GYYVU3MQ,Luân chuyển trả,OTHER,Chưa đóng kiện,12_24,(KHO) Diên Khánh 2
20143000,GYYDRBPE,Luân chuyển trả,OTHER,Chưa đóng kiện,12_24,(KHO) Diên Khánh 2
20143000,GYYP8XBB,Luân chuyển trả,SHOPEE,Chưa đóng kiện,12_24,(KHO) Diên Khánh 2
20143000,GYYBNFGH,Luân chuyển trả,OTHER,Chưa đóng kiện,12_24,(KHO) Diên Khánh 2
20143000,GYYTHBV3,Luân chuyển trả,SHOPEE,Không cần đóng kiện,12_24,(KHO) Diên Khánh 2
21320000,GYYHBBEK,Luân chuyển giao,OTHER,Chưa đóng kiện,0_6,(BTH) Phú Thủy
21320000,GYYXHFT4,Luân chuyển giao,OTHER,Chưa đóng kiện,0_6,(BTH) Phú Thủy
21320000,GYYXRGAF,Luân chuyển giao,SHOPEE,Chưa đóng kiện,0_6,(BTH) Phú Thủy
21320000,GY83BM4G,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,(BTH) Phú Thủy
21320000,GYYNHKX8,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,(BTH) Phú Thủy
21298000,GYYPN8E9,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,(BTH) Liên Hương
21298000,GYYPPUMK,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,(BTH) Liên Hương
21320000,GYYDLNRK,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,(BTH) Phú Thủy
20143000,GYYA9HRQ,Luân chuyển giao,OTHER,Chưa đóng kiện,12_24,(KHO) Diên Khánh 2
20143000,GYYPQLQP,Luân chuyển giao,OTHER,Chưa đóng kiện,12_24,(KHO) Diên Khánh 2
21320000,GYYDNTYQ,Luân chuyển trả,OTHER,Không cần đóng kiện,6_12,(BTH) Phú Thủy
20143000,GYY4HF74,Luân chuyển trả,OTHER,Chưa đóng kiện,12_24,(KHO) Diên Khánh 2
20143000,GYY6P7YT,Luân chuyển trả,OTHER,Chưa đóng kiện,12_24,(KHO) Diên Khánh 2
20143000,GYYPYHNF,Luân chuyển trả,OTHER,Chưa đóng kiện,12_24,(KHO) Diên Khánh 2
20269000,GYYXFN3A,Luân chuyển giao,OTHER,Chưa đóng kiện,36_48,(DNO) Kiến Đức
20143000,GYYBPE7K,Luân chuyển trả,OTHER,Chưa đóng kiện,12_24,(KHO) Diên Khánh 2
20143000,GYY4TUM4,Luân chuyển trả,OTHER,Chưa đóng kiện,12_24,(KHO) Diên Khánh 2
20269000,GYYHRB84,Luân chuyển giao,SHOPEE,Không cần đóng kiện,36_48,(DNO) Kiến Đức
20269000,GYYGKH33,Luân chuyển trả,OTHER,Chưa đóng kiện,48_72,(DNO) Kiến Đức
20543000,GYYB3AMR,Luân chuyển trả,SHOPEE,Chưa đóng kiện,12_24,(KHO) Ninh Hòa 2
20269000,GYY6V4H4,Luân chuyển trả,OTHER,Chưa đóng kiện,48_72,(DNO) Kiến Đức
21298000,GYYPBGA4,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,(BTH) Liên Hương
20269000,VNGH80348908908,Luân chuyển trả,TTS,Chưa đóng kiện,48_72,(DNO) Kiến Đức
21320000,GYYD46M4,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,(BTH) Phú Thủy
20543000,GYY3FNEP,Luân chuyển trả,SHOPEE,Không cần đóng kiện,12_24,(KHO) Ninh Hòa 2
21320000,GYYDEPK6,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,(BTH) Phú Thủy
21320000,GYYP9YKW,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,(BTH) Phú Thủy
21320000,GYYPVNUP,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,(BTH) Phú Thủy
21320000,GYYPT3YD,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,(BTH) Phú Thủy
21320000,GYYPRPC7,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,(BTH) Phú Thủy
21320000,NVS843728829,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,(BTH) Phú Thủy
21320000,GYYBMLWP,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,(BTH) Phú Thủy
21320000,GYY3VF6Y,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,(BTH) Phú Thủy
21320000,VNGH80627019201,Luân chuyển trả,TTS,Chưa đóng kiện,6_12,(BTH) Phú Thủy
21320000,VNGH80665769109,Luân chuyển trả,TTS,Chưa đóng kiện,6_12,(BTH) Phú Thủy
21320000,VNGH80806969107,Luân chuyển trả,TTS,Chưa đóng kiện,6_12,(BTH) Phú Thủy
21320000,VNGH80059849104,Luân chuyển trả,TTS,Chưa đóng kiện,6_12,(BTH) Phú Thủy
21320000,VNGH80673159103,Luân chuyển trả,TTS,Không cần đóng kiện,6_12,(BTH) Phú Thủy
21320000,GYY4EVUK,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,(BTH) Phú Thủy
21320000,GYY3XFQX,Luân chuyển trả,OTHER,Chưa đóng kiện,12_24,(BTH) Phú Thủy
21320000,GYYT8TBB,Luân chuyển trả,SHOPEE,Không cần đóng kiện,12_24,(BTH) Phú Thủy
21320000,GYY393K9,Luân chuyển trả,OTHER,Chưa đóng kiện,12_24,(BTH) Phú Thủy
21320000,GYYBRT4D,Luân chuyển trả,OTHER,Chưa đóng kiện,12_24,(BTH) Phú Thủy
21320000,GYYTCW4H,Luân chuyển trả,SHOPEE,Chưa đóng kiện,12_24,(BTH) Phú Thủy
21320000,GYYU6QQ9,Luân chuyển trả,OTHER,Chưa đóng kiện,12_24,(BTH) Phú Thủy
21320000,GYYKPYXW,Luân chuyển trả,SHOPEE,Chưa đóng kiện,12_24,(BTH) Phú Thủy
21320000,GYYKBPED,Luân chuyển trả,SHOPEE,Chưa đóng kiện,12_24,(BTH) Phú Thủy
21320000,GYYWYCAU,Luân chuyển trả,SHOPEE,Chưa đóng kiện,12_24,(BTH) Phú Thủy
21320000,GYYTHMA3,Luân chuyển trả,SHOPEE,Chưa đóng kiện,12_24,(BTH) Phú Thủy
21320000,GYYHG649,Luân chuyển trả,SHOPEE,Chưa đóng kiện,12_24,(BTH) Phú Thủy
21320000,GYYHPDKA,Luân chuyển trả,SHOPEE,Chưa đóng kiện,12_24,(BTH) Phú Thủy
21320000,GYYBB67A,Luân chuyển trả,OTHER,Chưa đóng kiện,12_24,(BTH) Phú Thủy
21320000,GYYBBDHB,Luân chuyển trả,OTHER,Chưa đóng kiện,12_24,(BTH) Phú Thủy
21331000,VNGH80764169302,Luân chuyển giao,TTS,Chưa đóng kiện,0_6,(KHO) Cam Lâm 1
21298000,GYYPT3BD,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,(BTH) Liên Hương
21331000,GYYTAPK6,Luân chuyển giao,SHOPEE,Chưa đóng kiện,0_6,(KHO) Cam Lâm 1
21320000,GYY3EPGD,Luân chuyển trả,SHOPEE,Không cần đóng kiện,12_24,(BTH) Phú Thủy
21320000,GYY4TXDN,Luân chuyển trả,OTHER,Chưa đóng kiện,12_24,(BTH) Phú Thủy
20543000,GYY4WT3E,Luân chuyển trả,OTHER,Chưa đóng kiện,12_24,(KHO) Ninh Hòa 2
21320000,GYYB3WFL,Luân chuyển trả,OTHER,Chưa đóng kiện,12_24,(BTH) Phú Thủy
20543000,GYYDYXRK,Luân chuyển trả,SHOPEE,Không cần đóng kiện,12_24,(KHO) Ninh Hòa 2
21320000,GYY363LB,Luân chuyển trả,SHOPEE,Chưa đóng kiện,12_24,(BTH) Phú Thủy
20543000,GYYBLWEK,Luân chuyển trả,SHOPEE,Chưa đóng kiện,12_24,(KHO) Ninh Hòa 2
21320000,DH1157233,Luân chuyển trả,OTHER,Chưa đóng kiện,12_24,(BTH) Phú Thủy
20543000,GYYBEAKP,Luân chuyển trả,SHOPEE,Chưa đóng kiện,12_24,(KHO) Ninh Hòa 2
21320000,GYYWKLLR,Luân chuyển trả,SHOPEE,Chưa đóng kiện,12_24,(BTH) Phú Thủy
20543000,GYYKW8H4,Luân chuyển trả,OTHER,Chưa đóng kiện,12_24,(KHO) Ninh Hòa 2
21320000,GYYW8AN3,Luân chuyển trả,SHOPEE,Chưa đóng kiện,12_24,(BTH) Phú Thủy
20543000,GYY4RFX9,Luân chuyển trả,OTHER,Chưa đóng kiện,12_24,(KHO) Ninh Hòa 2
21331000,GYYWY9WP,Luân chuyển giao,OTHER,Chưa đóng kiện,0_6,(KHO) Cam Lâm 1
20543000,GYYHU393,Luân chuyển trả,OTHER,Chưa đóng kiện,12_24,(KHO) Ninh Hòa 2
20543000,GYY4UANM,Luân chuyển trả,OTHER,Chưa đóng kiện,12_24,(KHO) Ninh Hòa 2
21298000,GYYBCUAX,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,(BTH) Liên Hương
21298000,GYYB9GQ7,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,(BTH) Liên Hương
21320000,GYYAA43H,Luân chuyển giao,SHOPEE,Chưa đóng kiện,12_24,(BTH) Phú Thủy
21320000,GYYT7GWT,Luân chuyển trả,SHOPEE,Không cần đóng kiện,12_24,(BTH) Phú Thủy
21320000,GYYPR7DC,Luân chuyển trả,OTHER,Chưa đóng kiện,12_24,(BTH) Phú Thủy
21331000,GYY8NAUM,Luân chuyển giao,OTHER,Chưa đóng kiện,0_6,(KHO) Cam Lâm 1
21320000,GYYKLRW8,Luân chuyển trả,SHOPEE,Chưa đóng kiện,12_24,(BTH) Phú Thủy
21331000,GYY8NERV,Luân chuyển giao,OTHER,Chưa đóng kiện,0_6,(KHO) Cam Lâm 1
21320000,GYYXWQ9V,Luân chuyển trả,SHOPEE,Chưa đóng kiện,12_24,(BTH) Phú Thủy
21331000,GYYN7RCK,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,(KHO) Cam Lâm 1
21331000,GYYNWYAV,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,(KHO) Cam Lâm 1
21320000,GYYWTXLK,Luân chuyển trả,SHOPEE,Chưa đóng kiện,12_24,(BTH) Phú Thủy
21320000,GYYXD6MN,Luân chuyển trả,OTHER,Chưa đóng kiện,12_24,(BTH) Phú Thủy
20143000,GYY3E899,Luân chuyển trả,OTHER,Chưa đóng kiện,12_24,(KHO) Diên Khánh 2
21126000,VNGH80103299110,Luân chuyển trả,TTS,Chưa đóng kiện,6_12,(LDO) Xuân Hương - Đà Lạt
20942000,GYYPTWDU,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,(LDO) Di Linh
2309,GYYHQRW9,Luân chuyển trả,SHOPEE,Chưa đóng kiện,12_24,(DNO) Đức Lập
20942000,VNGH80279308910,Luân chuyển trả,TTS,Chưa đóng kiện,6_12,(LDO) Di Linh
2309,GYYCEMEC,Luân chuyển trả,OTHER,Chưa đóng kiện,12_24,(DNO) Đức Lập
21331000,GYYD3GQL,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,(KHO) Cam Lâm 1
2309,GYYN4AWB,Luân chuyển trả,OTHER,Chưa đóng kiện,12_24,(DNO) Đức Lập
21331000,GYYPGNWG,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,(KHO) Cam Lâm 1
21331000,GYYBRGYY,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,(KHO) Cam Lâm 1
20942000,VNGH80130219107,Luân chuyển trả,TTS,Chưa đóng kiện,6_12,(LDO) Di Linh
21331000,GYYBRAVU,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,(KHO) Cam Lâm 1
20670000,GYYKHBRQ_PR,Luân chuyển giao,OTHER,Chưa đóng kiện,36_48,(LDO) Đam Rông 3
20495000,VNGH80832049109,Luân chuyển trả,TTS,Không cần đóng kiện,6_12,(KHO) Nha Trang
20320000,GYYDERLT,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,(KHO) Tây Nha Trang
20785000,GYYDWD7V,Luân chuyển trả,OTHER,Không cần đóng kiện,6_12,(LDO) B'Lao
21046000,GYYB4NGA,Luân chuyển trả,OTHER,Chưa đóng kiện,12_24,(KHO) Vạn Ninh
20591000,NVS833365456,Luân chuyển trả,OTHER,Chưa đóng kiện,24_36,(DNO) Krông Nô
21150000,VNGH80303719202,Luân chuyển trả,TTS,Không cần đóng kiện,6_12,(DNO) Quảng Sơn
20316000,VNGH80750999104,Luân chuyển trả,TTS,Chưa đóng kiện,6_12,(NTH) Ninh Sơn
20320000,GYYP74WT,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,(KHO) Tây Nha Trang
21046000,GYY3KXX7,Luân chuyển trả,OTHER,Chưa đóng kiện,12_24,(KHO) Vạn Ninh
20269000,YOD2SO046802614,Luân chuyển trả,OTHER,Chưa đóng kiện,72_96,(DNO) Kiến Đức
21298000,GYYB4XCW,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,(BTH) Liên Hương
20316000,VNGH80094559103,Luân chuyển trả,TTS,Chưa đóng kiện,6_12,(NTH) Ninh Sơn
21298000,VNGH80556989010,Luân chuyển trả,TTS,Không cần đóng kiện,6_12,(BTH) Liên Hương
20316000,GYYD3T3G,Luân chuyển trả,OTHER,Chưa đóng kiện,12_24,(NTH) Ninh Sơn
21298000,VNGH80952729106,Luân chuyển trả,TTS,Không cần đóng kiện,6_12,(BTH) Liên Hương
21046000,GYY4GT6B,Luân chuyển trả,OTHER,Chưa đóng kiện,12_24,(KHO) Vạn Ninh
21298000,VNGH80148899105,Luân chuyển trả,TTS,Chưa đóng kiện,6_12,(BTH) Liên Hương
20785000,GYYDWE8R,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,(LDO) B'Lao
21298000,GYYWVMYL,Luân chuyển giao,OTHER,Chưa đóng kiện,12_24,(BTH) Liên Hương
20785000,GYYPUA3K,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,(LDO) B'Lao
20785000,GYYPPW7G,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,(LDO) B'Lao
20785000,GYYPHBFP,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,(LDO) B'Lao
20785000,GYYBCMTK,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,(LDO) B'Lao
21126000,VNGH80599839109,Luân chuyển trả,TTS,Không cần đóng kiện,6_12,(LDO) Xuân Hương - Đà Lạt
21331000,GYY3DTYW,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,(KHO) Cam Lâm 1
21331000,VNGH80145489110,Luân chuyển trả,TTS,Không cần đóng kiện,6_12,(KHO) Cam Lâm 1
2309,GYYPNVTW,Luân chuyển trả,OTHER,Chưa đóng kiện,12_24,(DNO) Đức Lập
21331000,VNGH80405009105,Luân chuyển trả,TTS,Chưa đóng kiện,6_12,(KHO) Cam Lâm 1
2309,GYYBAW6M,Luân chuyển trả,OTHER,Chưa đóng kiện,12_24,(DNO) Đức Lập
21331000,GYYH6X6Y,Luân chuyển giao,OTHER,Không cần đóng kiện,12_24,(KHO) Cam Lâm 1
21331000,GYYDGBKT,Luân chuyển trả,OTHER,Chưa đóng kiện,12_24,(KHO) Cam Lâm 1
20670000,GYYWYMWB,Luân chuyển giao,SHOPEE,Không cần đóng kiện,36_48,(LDO) Đam Rông 3
21331000,GYYWGARC,Luân chuyển trả,OTHER,Chưa đóng kiện,12_24,(KHO) Cam Lâm 1
21331000,GYYWRB9P,Luân chuyển trả,OTHER,Chưa đóng kiện,12_24,(KHO) Cam Lâm 1
21331000,GYYTLWCK,Luân chuyển trả,OTHER,Chưa đóng kiện,12_24,(KHO) Cam Lâm 1
20495000,VNGH80623689106,Luân chuyển trả,TTS,Chưa đóng kiện,6_12,(KHO) Nha Trang
20320000,GYYPGLYL,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,(KHO) Tây Nha Trang
20316000,GYY46FY3,Luân chuyển trả,SHOPEE,Không cần đóng kiện,12_24,(NTH) Ninh Sơn
20316000,GYYKMLHK,Luân chuyển trả,SHOPEE,Chưa đóng kiện,12_24,(NTH) Ninh Sơn
20316000,GYYWBNDL,Luân chuyển trả,SHOPEE,Chưa đóng kiện,12_24,(NTH) Ninh Sơn
20316000,GYYTRVEP,Luân chuyển trả,SHOPEE,Chưa đóng kiện,12_24,(NTH) Ninh Sơn
20316000,GYY4BYAU,Luân chuyển trả,OTHER,Chưa đóng kiện,12_24,(NTH) Ninh Sơn
20316000,GYYT8NCE,Luân chuyển trả,OTHER,Chưa đóng kiện,12_24,(NTH) Ninh Sơn
20316000,GYYT6TFP,Luân chuyển trả,OTHER,Chưa đóng kiện,12_24,(NTH) Ninh Sơn
20316000,GYYKPVBG,Luân chuyển trả,SHOPEE,Chưa đóng kiện,12_24,(NTH) Ninh Sơn
20316000,GYYWTLHN,Luân chuyển trả,SHOPEE,Chưa đóng kiện,12_24,(NTH) Ninh Sơn
20316000,GYYHU97V,Luân chuyển trả,OTHER,Chưa đóng kiện,12_24,(NTH) Ninh Sơn
20316000,GYYPB8EU,Luân chuyển trả,OTHER,Chưa đóng kiện,12_24,(NTH) Ninh Sơn
20316000,GYY3DL8P,Luân chuyển trả,SHOPEE,Không cần đóng kiện,12_24,(NTH) Ninh Sơn
20316000,GYYTE7HQ,Luân chuyển trả,OTHER,Chưa đóng kiện,12_24,(NTH) Ninh Sơn
20316000,GYYD9DQG,Luân chuyển trả,OTHER,Chưa đóng kiện,12_24,(NTH) Ninh Sơn
20316000,VNGH80409549306,Luân chuyển giao,TTS,Chưa đóng kiện,12_24,(NTH) Ninh Sơn
20316000,GYY49MTC,Luân chuyển trả,SHOPEE,Chưa đóng kiện,12_24,(NTH) Ninh Sơn
20316000,GYYXFGPL,Luân chuyển giao,OTHER,Chưa đóng kiện,12_24,(NTH) Ninh Sơn
20316000,GYYAAP3N,Luân chuyển giao,OTHER,Không cần đóng kiện,12_24,(NTH) Ninh Sơn
20316000,GYYA7YFU,Luân chuyển giao,SHOPEE,Chưa đóng kiện,12_24,(NTH) Ninh Sơn
20320000,GYYPUD64,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,(KHO) Tây Nha Trang
20320000,GYYPV33U,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,(KHO) Tây Nha Trang
20320000,GYYPWQ7F,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,(KHO) Tây Nha Trang
20320000,GYYPTBHF,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,(KHO) Tây Nha Trang
20320000,GYYPTW3K,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,(KHO) Tây Nha Trang
21331000,GYYPM6XR,Luân chuyển trả,SHOPEE,Chưa đóng kiện,12_24,(KHO) Cam Lâm 1
21331000,GYYKFV9H,Luân chuyển trả,SHOPEE,Chưa đóng kiện,12_24,(KHO) Cam Lâm 1
21331000,GYYTMME8,Luân chuyển trả,OTHER,Chưa đóng kiện,12_24,(KHO) Cam Lâm 1
21046000,GYYP3BBV,Luân chuyển trả,OTHER,Chưa đóng kiện,12_24,(KHO) Vạn Ninh
21331000,GYYKANBQ,Luân chuyển trả,OTHER,Chưa đóng kiện,12_24,(KHO) Cam Lâm 1
21046000,GYYKTRYE,Luân chuyển trả,SHOPEE,Chưa đóng kiện,12_24,(KHO) Vạn Ninh
21331000,GYYWMNAC_PR,Luân chuyển giao,OTHER,Chưa đóng kiện,12_24,(KHO) Cam Lâm 1
21046000,GYYW3KK8,Luân chuyển trả,SHOPEE,Không cần đóng kiện,12_24,(KHO) Vạn Ninh
21331000,GYYN99X7,Luân chuyển trả,OTHER,Chưa đóng kiện,12_24,(KHO) Cam Lâm 1
21046000,GYYWE8KE,Luân chuyển trả,OTHER,Chưa đóng kiện,12_24,(KHO) Vạn Ninh
20942000,VNGH80910109106,Luân chuyển trả,TTS,Chưa đóng kiện,6_12,(LDO) Di Linh
21046000,GYY3BKUE,Luân chuyển trả,OTHER,Chưa đóng kiện,12_24,(KHO) Vạn Ninh
20942000,VNGH80307089103,Luân chuyển trả,TTS,Chưa đóng kiện,6_12,(LDO) Di Linh
21046000,GYYWM6HW,Luân chuyển trả,OTHER,Chưa đóng kiện,12_24,(KHO) Vạn Ninh
21046000,GYY3TWD4,Luân chuyển giao,SHOPEE,Không cần đóng kiện,12_24,(KHO) Vạn Ninh
21046000,GYY48M9R,Luân chuyển trả,OTHER,Chưa đóng kiện,12_24,(KHO) Vạn Ninh
21046000,GYYT9XB8,Luân chuyển giao,SHOPEE,Không cần đóng kiện,12_24,(KHO) Vạn Ninh
21046000,GYYXA3AG,Luân chuyển giao,OTHER,Chưa đóng kiện,12_24,(KHO) Vạn Ninh
21046000,GYYAYMEP,Luân chuyển giao,OTHER,Chưa đóng kiện,12_24,(KHO) Vạn Ninh
21046000,GYYXALYR,Luân chuyển giao,SHOPEE,Không cần đóng kiện,12_24,(KHO) Vạn Ninh
20670000,GYY4TRMH_PR,Luân chuyển giao,OTHER,Chưa đóng kiện,36_48,(LDO) Đam Rông 3
20316000,GYYABVMA,Luân chuyển giao,SHOPEE,Chưa đóng kiện,12_24,(NTH) Ninh Sơn
20316000,GYYAWC6V,Luân chuyển giao,SHOPEE,Không cần đóng kiện,12_24,(NTH) Ninh Sơn
20670000,GYYKBQND_PR,Luân chuyển giao,OTHER,Đã đóng kiện,36_48,(LDO) Đam Rông 3
21298000,GYYWKGTE,Luân chuyển trả,SHOPEE,Chưa đóng kiện,12_24,(BTH) Liên Hương
20670000,GYY9MRD8,Luân chuyển trả,OTHER,Chưa đóng kiện,48_72,(LDO) Đam Rông 3
21298000,GYYDN3CG,Luân chuyển trả,OTHER,Chưa đóng kiện,12_24,(BTH) Liên Hương
20670000,VNGH80712949008,Luân chuyển trả,TTS,Chưa đóng kiện,48_72,(LDO) Đam Rông 3
21298000,GYYNDX4A,Luân chuyển trả,OTHER,Không cần đóng kiện,12_24,(BTH) Liên Hương
20670000,GYYVU4HH,Luân chuyển trả,OTHER,Đã đóng kiện,48_72,(LDO) Đam Rông 3
21298000,GYYWH879,Luân chuyển trả,SHOPEE,Chưa đóng kiện,12_24,(BTH) Liên Hương
20670000,GYYPUDNR,Luân chuyển trả,SHOPEE,Đã đóng kiện,48_72,(LDO) Đam Rông 3
21298000,SPXVN062434526779,Luân chuyển trả,SHOPEE,Chưa đóng kiện,12_24,(BTH) Liên Hương
20670000,GYYPUMUT_PR,Luân chuyển giao,OTHER,Chưa đóng kiện,72_96,(LDO) Đam Rông 3
21298000,GYYKGMNK,Luân chuyển trả,SHOPEE,Chưa đóng kiện,12_24,(BTH) Liên Hương
21331000,GYYXVN3L,Luân chuyển giao,OTHER,Chưa đóng kiện,12_24,(KHO) Cam Lâm 1
21331000,GYYDQYER,Luân chuyển trả,OTHER,Chưa đóng kiện,24_36,(KHO) Cam Lâm 1
21331000,GYYDNKRF,Luân chuyển trả,SHOPEE,Chưa đóng kiện,72_96,(KHO) Cam Lâm 1
21331000,GYYN9QR3,Luân chuyển trả,SHOPEE,Chưa đóng kiện,96_120,(KHO) Cam Lâm 1
20316000,GYY3XVKV,Luân chuyển trả,OTHER,Chưa đóng kiện,12_24,(NTH) Ninh Sơn
20316000,GYYTURKN_PR,Luân chuyển giao,OTHER,Chưa đóng kiện,12_24,(NTH) Ninh Sơn
20316000,GYYHFQW7_PR,Luân chuyển giao,OTHER,Chưa đóng kiện,12_24,(NTH) Ninh Sơn
20316000,GYYN3TWG,Luân chuyển trả,OTHER,Chưa đóng kiện,12_24,(NTH) Ninh Sơn
20316000,GYYPP3RE,Luân chuyển trả,SHOPEE,Chưa đóng kiện,12_24,(NTH) Ninh Sơn
20316000,GYY4LVEH,Luân chuyển trả,SHOPEE,Chưa đóng kiện,12_24,(NTH) Ninh Sơn
20316000,GYYKLDFL,Luân chuyển trả,SHOPEE,Chưa đóng kiện,12_24,(NTH) Ninh Sơn
20316000,GYYKEG4D,Luân chuyển trả,SHOPEE,Chưa đóng kiện,12_24,(NTH) Ninh Sơn
20316000,GYYWKFPK,Luân chuyển trả,SHOPEE,Chưa đóng kiện,12_24,(NTH) Ninh Sơn
