Cấp Quản Lý,Chi tiết,Loại Hàng,Time,Volume,% Gán,% GTC,% Chuyển trả,Leadtime,Sản Lượng Giao Thành Công,Sản Lượng Chuyển Trả,Sản Lượng Gán,Sản Lượng Trả,Sản Lượng Tồn,Sản Lượng Chưa Gán,% Chưa Gán,%Tồn,Hàng Mới Về Trong Ngày,Tỉnh,Vùng,AM
NTB - Khánh Hòa,(KHO) Tây Nha Trang,Hàng Mới Ca 2,2026-08-01 - Thứ 7,107,99.07%,77.57%,0.00%,4.46,83,0,106,0,24,1,0.93%,22.43%,107,Khánh Hòa,NTB,Phan Đình Duy
NTB - Khánh Hòa,(KHO) Tây Nha Trang,Hàng Tồn,2026-08-16 - Chủ Nhật,194,98.97%,45.36%,2.58%,43.76,88,5,192,5,101,2,1.03%,52.06%,0,Khánh Hòa,NTB,Phan Đình Duy
NTB - Khánh Hòa,(KHO) Tây Nha Trang,Hàng Tồn,2026-08-14 - Thứ 6,186,93.55%,46.77%,8.60%,39.32,87,16,174,16,83,12,6.45%,44.63%,0,Khánh Hòa,NTB,Phan Đình Duy
NTB - Khánh Hòa,(KHO) Tây Nha Trang,Hàng Tồn,2026-08-13 - Thứ 5,219,99.09%,57.53%,3.65%,39.46,126,8,217,8,85,2,0.91%,38.82%,0,Khánh Hòa,NTB,Phan Đình Duy
NTB - Khánh Hòa,(KHO) Tây Nha Trang,Hàng Tồn,2026-07-22 - Thứ 4,62,100.00%,37.10%,16.13%,36.35,23,10,62,10,29,0,0.00%,46.77%,0,Khánh Hòa,NTB,Phan Đình Duy
NTB - Khánh Hòa,(KHO) Tây Nha Trang,Hàng Tồn,2026-08-09 - Chủ Nhật,80,100.00%,31.25%,7.50%,38.16,25,6,80,6,49,0,0.00%,61.25%,0,Khánh Hòa,NTB,Phan Đình Duy
NTB - Khánh Hòa,(KHO) Tây Nha Trang,Hàng Tồn,2026-07-25 - Thứ 7,65,100.00%,41.54%,1.54%,46.15,27,1,65,1,37,0,0.00%,56.92%,0,Khánh Hòa,NTB,Phan Đình Duy
NTB - Khánh Hòa,(KHO) Tây Nha Trang,Hàng Tồn,2026-07-23 - Thứ 5,59,100.00%,47.46%,6.78%,40.29,28,4,59,4,27,0,0.00%,45.76%,0,Khánh Hòa,NTB,Phan Đình Duy
NTB - Khánh Hòa,(KHO) Tây Nha Trang,Hàng Tồn,2026-08-10 - Thứ 2,92,98.91%,30.43%,6.52%,48.21,28,6,91,6,58,1,1.09%,63.05%,0,Khánh Hòa,NTB,Phan Đình Duy
NTB - Khánh Hòa,(KHO) Tây Nha Trang,Hàng Tồn,2026-08-06 - Thứ 5,66,98.48%,42.42%,1.52%,38.54,28,1,65,1,37,1,1.52%,56.06%,0,Khánh Hòa,NTB,Phan Đình Duy
NTB - Khánh Hòa,(KHO) Tây Nha Trang,Hàng Tồn,2026-08-04 - Thứ 3,65,98.46%,47.69%,7.69%,34.65,31,5,64,5,29,1,1.54%,44.62%,0,Khánh Hòa,NTB,Phan Đình Duy
NTB - Khánh Hòa,(KHO) Tây Nha Trang,Hàng Tồn,2026-07-26 - Chủ Nhật,94,98.94%,34.04%,4.26%,32.09,32,4,93,4,58,1,1.06%,61.70%,0,Khánh Hòa,NTB,Phan Đình Duy
NTB - Khánh Hòa,(KHO) Tây Nha Trang,Hàng Tồn,2026-08-08 - Thứ 7,82,100.00%,40.24%,8.54%,40.48,33,7,82,7,42,0,0.00%,51.22%,0,Khánh Hòa,NTB,Phan Đình Duy
NTB - Khánh Hòa,(KHO) Tây Nha Trang,Hàng Tồn,2026-07-29 - Thứ 4,81,100.00%,41.98%,7.41%,48.5,34,6,81,6,41,0,0.00%,50.61%,0,Khánh Hòa,NTB,Phan Đình Duy
NTB - Khánh Hòa,(KHO) Tây Nha Trang,Hàng Tồn,2026-08-07 - Thứ 6,77,100.00%,46.75%,3.90%,37.11,36,3,77,3,38,0,0.00%,49.35%,0,Khánh Hòa,NTB,Phan Đình Duy
NTB - Khánh Hòa,(KHO) Tây Nha Trang,Hàng Tồn,2026-07-24 - Thứ 6,70,100.00%,54.29%,1.43%,44.13,38,1,70,1,31,0,0.00%,44.28%,0,Khánh Hòa,NTB,Phan Đình Duy
NTB - Khánh Hòa,(KHO) Tây Nha Trang,Hàng Tồn,2026-07-31 - Thứ 6,104,98.08%,37.50%,4.81%,35.38,39,5,102,5,60,2,1.92%,57.69%,0,Khánh Hòa,NTB,Phan Đình Duy
NTB - Khánh Hòa,(KHO) Tây Nha Trang,Hàng Tồn,2026-07-28 - Thứ 3,95,100.00%,45.26%,4.21%,41.23,43,4,95,4,48,0,0.00%,50.53%,0,Khánh Hòa,NTB,Phan Đình Duy
NTB - Khánh Hòa,(KHO) Tây Nha Trang,Hàng Tồn,2026-07-30 - Thứ 5,90,98.89%,47.78%,2.22%,40.23,43,2,89,2,45,1,1.11%,50.00%,0,Khánh Hòa,NTB,Phan Đình Duy
NTB - Khánh Hòa,(KHO) Tây Nha Trang,Hàng Tồn,2026-08-03 - Thứ 2,80,100.00%,55.00%,6.25%,42.48,44,5,80,5,31,0,0.00%,38.75%,0,Khánh Hòa,NTB,Phan Đình Duy
NTB - Khánh Hòa,(KHO) Tây Nha Trang,Hàng Tồn,2026-08-02 - Chủ Nhật,95,98.95%,47.37%,15.79%,49.76,45,15,94,15,35,1,1.05%,36.84%,0,Khánh Hòa,NTB,Phan Đình Duy
NTB - Khánh Hòa,(KHO) Tây Nha Trang,Hàng Tồn,2026-07-21 - Thứ 3,84,100.00%,53.57%,5.95%,54.84,45,5,84,5,34,0,0.00%,40.48%,0,Khánh Hòa,NTB,Phan Đình Duy
NTB - Khánh Hòa,(KHO) Tây Nha Trang,Hàng Tồn,2026-08-05 - Thứ 4,76,96.05%,60.53%,3.95%,33.35,46,3,73,3,27,3,3.95%,35.52%,0,Khánh Hòa,NTB,Phan Đình Duy
NTB - Khánh Hòa,(KHO) Tây Nha Trang,Hàng Tồn,2026-07-27 - Thứ 2,113,100.00%,42.48%,7.08%,40.29,48,8,113,8,57,0,0.00%,50.44%,0,Khánh Hòa,NTB,Phan Đình Duy
NTB - Khánh Hòa,(KHO) Tây Nha Trang,Hàng Tồn,2026-07-20 - Thứ 2,106,99.06%,48.11%,3.77%,38.25,51,4,105,4,51,1,0.94%,48.12%,0,Khánh Hòa,NTB,Phan Đình Duy
NTB - Khánh Hòa,(KHO) Tây Nha Trang,Hàng Tồn,2026-08-01 - Thứ 7,114,98.25%,44.74%,0.88%,48.25,51,1,112,1,62,2,1.75%,54.38%,0,Khánh Hòa,NTB,Phan Đình Duy
NTB - Khánh Hòa,(KHO) Tây Nha Trang,Hàng Tồn,2026-08-15 - Thứ 7,171,90.06%,41.52%,5.26%,40.31,71,9,154,9,91,17,9.94%,53.22%,0,Khánh Hòa,NTB,Phan Đình Duy
NTB - Khánh Hòa,(KHO) Tây Nha Trang,Hàng Tồn,2026-08-11 - Thứ 3,165,99.39%,47.27%,2.42%,41.01,78,4,164,4,83,1,0.61%,50.31%,0,Khánh Hòa,NTB,Phan Đình Duy
NTB - Khánh Hòa,(KHO) Tây Nha Trang,Hàng Tồn,2026-08-12 - Thứ 4,184,97.28%,46.74%,3.26%,41.13,86,6,179,6,92,5,2.72%,50.00%,0,Khánh Hòa,NTB,Phan Đình Duy
NTB - Khánh Hòa,(KHO) Tu Bông,Hàng Mới Ca 1,2026-07-29 - Thứ 4,114,100.00%,91.23%,0.00%,6.38,104,0,114,0,10,0,0.00%,8.77%,114,Khánh Hòa,NTB,Phan Đình Duy
NTB - Khánh Hòa,(KHO) Tu Bông,Hàng Mới Ca 1,2026-07-21 - Thứ 3,37,100.00%,91.89%,0.00%,5.15,34,0,37,0,3,0,0.00%,8.11%,37,Khánh Hòa,NTB,Phan Đình Duy
NTB - Khánh Hòa,(KHO) Tu Bông,Hàng Mới Ca 1,2026-07-27 - Thứ 2,59,100.00%,72.88%,0.00%,4.19,43,0,59,0,16,0,0.00%,27.12%,59,Khánh Hòa,NTB,Phan Đình Duy
NTB - Khánh Hòa,(KHO) Tu Bông,Hàng Mới Ca 1,2026-08-14 - Thứ 6,46,100.00%,93.48%,0.00%,3.4,43,0,46,0,3,0,0.00%,6.52%,46,Khánh Hòa,NTB,Phan Đình Duy
NTB - Khánh Hòa,(KHO) Tu Bông,Hàng Mới Ca 1,2026-07-22 - Thứ 4,57,100.00%,87.72%,0.00%,4.74,50,0,57,0,7,0,0.00%,12.28%,57,Khánh Hòa,NTB,Phan Đình Duy
NTB - Khánh Hòa,(KHO) Tu Bông,Hàng Mới Ca 1,2026-08-01 - Thứ 7,55,100.00%,92.73%,0.00%,4.67,51,0,55,0,4,0,0.00%,7.27%,55,Khánh Hòa,NTB,Phan Đình Duy
NTB - Khánh Hòa,(KHO) Tu Bông,Hàng Mới Ca 1,2026-07-20 - Thứ 2,60,100.00%,86.67%,0.00%,5.38,52,0,60,0,8,0,0.00%,13.33%,60,Khánh Hòa,NTB,Phan Đình Duy
NTB - Khánh Hòa,(KHO) Tu Bông,Hàng Mới Ca 1,2026-07-30 - Thứ 5,67,100.00%,80.60%,0.00%,6.76,54,0,67,0,13,0,0.00%,19.40%,67,Khánh Hòa,NTB,Phan Đình Duy
NTB - Khánh Hòa,(KHO) Tu Bông,Hàng Mới Ca 1,2026-08-07 - Thứ 6,62,100.00%,88.71%,0.00%,4.38,55,0,62,0,7,0,0.00%,11.29%,62,Khánh Hòa,NTB,Phan Đình Duy
NTB - Khánh Hòa,(KHO) Tu Bông,Hàng Mới Ca 1,2026-08-11 - Thứ 3,61,100.00%,91.80%,0.00%,5.52,56,0,61,0,5,0,0.00%,8.20%,61,Khánh Hòa,NTB,Phan Đình Duy
NTB - Khánh Hòa,(KHO) Tu Bông,Hàng Mới Ca 1,2026-08-03 - Thứ 2,61,100.00%,98.36%,0.00%,4.65,60,0,61,0,1,0,0.00%,1.64%,61,Khánh Hòa,NTB,Phan Đình Duy
NTB - Khánh Hòa,(KHO) Tu Bông,Hàng Mới Ca 1,2026-07-24 - Thứ 6,67,100.00%,91.04%,0.00%,5.31,61,0,67,0,6,0,0.00%,8.96%,67,Khánh Hòa,NTB,Phan Đình Duy
NTB - Khánh Hòa,(KHO) Tu Bông,Hàng Mới Ca 1,2026-08-09 - Chủ Nhật,70,98.57%,87.14%,0.00%,4.87,61,0,69,0,9,1,1.43%,12.86%,70,Khánh Hòa,NTB,Phan Đình Duy
NTB - Khánh Hòa,(KHO) Tu Bông,Hàng Mới Ca 1,2026-07-31 - Thứ 6,75,100.00%,81.33%,0.00%,5.52,61,0,75,0,14,0,0.00%,18.67%,75,Khánh Hòa,NTB,Phan Đình Duy
NTB - Khánh Hòa,(KHO) Tu Bông,Hàng Mới Ca 1,2026-08-02 - Chủ Nhật,72,100.00%,86.11%,0.00%,5.69,62,0,72,0,10,0,0.00%,13.89%,72,Khánh Hòa,NTB,Phan Đình Duy
NTB - Khánh Hòa,(KHO) Tu Bông,Hàng Mới Ca 1,2026-08-16 - Chủ Nhật,76,100.00%,85.53%,0.00%,4.26,65,0,76,0,11,0,0.00%,14.47%,76,Khánh Hòa,NTB,Phan Đình Duy
NTB - Khánh Hòa,(KHO) Tu Bông,Hàng Mới Ca 1,2026-07-26 - Chủ Nhật,82,100.00%,81.71%,0.00%,6.01,67,0,82,0,15,0,0.00%,18.29%,82,Khánh Hòa,NTB,Phan Đình Duy
NTB - Khánh Hòa,(KHO) Tu Bông,Hàng Mới Ca 1,2026-07-28 - Thứ 3,75,100.00%,90.67%,0.00%,4.41,68,0,75,0,7,0,0.00%,9.33%,75,Khánh Hòa,NTB,Phan Đình Duy
NTB - Khánh Hòa,(KHO) Tu Bông,Hàng Mới Ca 1,2026-08-15 - Thứ 7,78,100.00%,91.03%,0.00%,3.37,71,0,78,0,7,0,0.00%,8.97%,78,Khánh Hòa,NTB,Phan Đình Duy
NTB - Khánh Hòa,(KHO) Tu Bông,Hàng Mới Ca 1,2026-08-06 - Thứ 5,85,100.00%,84.71%,0.00%,4.78,72,0,85,0,13,0,0.00%,15.29%,85,Khánh Hòa,NTB,Phan Đình Duy
NTB - Khánh Hòa,(KHO) Tu Bông,Hàng Mới Ca 1,2026-08-04 - Thứ 3,78,100.00%,92.31%,0.00%,4.15,72,0,78,0,6,0,0.00%,7.69%,78,Khánh Hòa,NTB,Phan Đình Duy
NTB - Khánh Hòa,(KHO) Tu Bông,Hàng Mới Ca 1,2026-08-13 - Thứ 5,85,100.00%,85.88%,0.00%,4.68,73,0,85,0,12,0,0.00%,14.12%,85,Khánh Hòa,NTB,Phan Đình Duy
NTB - Khánh Hòa,(KHO) Tu Bông,Hàng Mới Ca 1,2026-08-10 - Thứ 2,78,100.00%,93.59%,0.00%,4.4,73,0,78,0,5,0,0.00%,6.41%,78,Khánh Hòa,NTB,Phan Đình Duy
NTB - Khánh Hòa,(KHO) Tu Bông,Hàng Mới Ca 1,2026-07-23 - Thứ 5,83,100.00%,92.77%,0.00%,5.29,77,0,83,0,6,0,0.00%,7.23%,83,Khánh Hòa,NTB,Phan Đình Duy
NTB - Khánh Hòa,(KHO) Tu Bông,Hàng Mới Ca 1,2026-08-05 - Thứ 4,84,100.00%,91.67%,0.00%,3.66,77,0,84,0,7,0,0.00%,8.33%,84,Khánh Hòa,NTB,Phan Đình Duy
NTB - Khánh Hòa,(KHO) Tu Bông,Hàng Mới Ca 1,2026-08-08 - Thứ 7,96,98.96%,87.50%,0.00%,5.69,84,0,95,0,12,1,1.04%,12.50%,96,Khánh Hòa,NTB,Phan Đình Duy
NTB - Khánh Hòa,(KHO) Tu Bông,Hàng Mới Ca 1,2026-08-12 - Thứ 4,99,100.00%,89.90%,0.00%,5.76,89,0,99,0,10,0,0.00%,10.10%,99,Khánh Hòa,NTB,Phan Đình Duy
NTB - Khánh Hòa,(KHO) Tu Bông,Hàng Mới Ca 2,2026-07-25 - Thứ 7,157,99.36%,75.16%,0.00%,3.19,118,0,156,0,39,1,0.64%,24.84%,157,Khánh Hòa,NTB,Phan Đình Duy
NTB - Khánh Hòa,(KHO) Tu Bông,Hàng Mới Ca 2,2026-08-16 - Chủ Nhật,20,100.00%,90.00%,0.00%,1.33,18,0,20,0,2,0,0.00%,10.00%,20,Khánh Hòa,NTB,Phan Đình Duy
NTB - Khánh Hòa,(KHO) Tu Bông,Hàng Mới Ca 2,2026-07-29 - Thứ 4,47,100.00%,46.81%,0.00%,2.45,22,0,47,0,25,0,0.00%,53.19%,47,Khánh Hòa,NTB,Phan Đình Duy
NTB - Khánh Hòa,(KHO) Tu Bông,Hàng Mới Ca 2,2026-08-15 - Thứ 7,30,100.00%,80.00%,0.00%,1.79,24,0,30,0,6,0,0.00%,20.00%,30,Khánh Hòa,NTB,Phan Đình Duy
NTB - Khánh Hòa,(KHO) Tu Bông,Hàng Mới Ca 2,2026-07-28 - Thứ 3,31,100.00%,77.42%,0.00%,1.96,24,0,31,0,7,0,0.00%,22.58%,31,Khánh Hòa,NTB,Phan Đình Duy
NTB - Khánh Hòa,(KHO) Tu Bông,Hàng Mới Ca 2,2026-08-09 - Chủ Nhật,30,100.00%,80.00%,0.00%,2.17,24,0,30,0,6,0,0.00%,20.00%,30,Khánh Hòa,NTB,Phan Đình Duy
NTB - Khánh Hòa,(KHO) Tu Bông,Hàng Mới Ca 2,2026-07-24 - Thứ 6,40,100.00%,62.50%,0.00%,2.64,25,0,40,0,15,0,0.00%,37.50%,40,Khánh Hòa,NTB,Phan Đình Duy
NTB - Khánh Hòa,(KHO) Tu Bông,Hàng Mới Ca 2,2026-07-27 - Thứ 2,50,100.00%,62.00%,0.00%,2.52,31,0,50,0,19,0,0.00%,38.00%,50,Khánh Hòa,NTB,Phan Đình Duy
NTB - Khánh Hòa,(KHO) Tu Bông,Hàng Mới Ca 2,2026-07-26 - Chủ Nhật,50,98.00%,62.00%,0.00%,2.71,31,0,49,0,19,1,2.00%,38.00%,50,Khánh Hòa,NTB,Phan Đình Duy
NTB - Khánh Hòa,(KHO) Tu Bông,Hàng Mới Ca 2,2026-07-31 - Thứ 6,39,100.00%,79.49%,0.00%,3.03,31,0,39,0,8,0,0.00%,20.51%,39,Khánh Hòa,NTB,Phan Đình Duy
NTB - Khánh Hòa,(KHO) Tu Bông,Hàng Mới Ca 2,2026-08-05 - Thứ 4,40,100.00%,80.00%,0.00%,1.88,32,0,40,0,8,0,0.00%,20.00%,40,Khánh Hòa,NTB,Phan Đình Duy
NTB - Khánh Hòa,(KHO) Tu Bông,Hàng Mới Ca 2,2026-08-14 - Thứ 6,41,100.00%,80.49%,0.00%,2.12,33,0,41,0,8,0,0.00%,19.51%,41,Khánh Hòa,NTB,Phan Đình Duy
NTB - Khánh Hòa,(KHO) Tu Bông,Hàng Mới Ca 2,2026-07-30 - Thứ 5,50,100.00%,66.00%,0.00%,2.73,33,0,50,0,17,0,0.00%,34.00%,50,Khánh Hòa,NTB,Phan Đình Duy
NTB - Khánh Hòa,(KHO) Tu Bông,Hàng Mới Ca 2,2026-08-03 - Thứ 2,42,100.00%,78.57%,0.00%,2,33,0,42,0,9,0,0.00%,21.43%,42,Khánh Hòa,NTB,Phan Đình Duy
NTB - Khánh Hòa,(KHO) Tu Bông,Hàng Mới Ca 2,2026-07-21 - Thứ 3,46,97.83%,76.09%,0.00%,2,35,0,45,0,11,1,2.17%,23.91%,46,Khánh Hòa,NTB,Phan Đình Duy
NTB - Khánh Hòa,(KHO) Tu Bông,Hàng Mới Ca 2,2026-08-10 - Thứ 2,44,100.00%,79.55%,0.00%,2.54,35,0,44,0,9,0,0.00%,20.45%,44,Khánh Hòa,NTB,Phan Đình Duy
NTB - Khánh Hòa,(KHO) Tu Bông,Hàng Mới Ca 2,2026-08-13 - Thứ 5,42,100.00%,88.10%,0.00%,2.05,37,0,42,0,5,0,0.00%,11.90%,42,Khánh Hòa,NTB,Phan Đình Duy
NTB - Khánh Hòa,(KHO) Tu Bông,Hàng Mới Ca 2,2026-08-02 - Chủ Nhật,51,100.00%,74.51%,0.00%,2.45,38,0,51,0,13,0,0.00%,25.49%,51,Khánh Hòa,NTB,Phan Đình Duy
NTB - Khánh Hòa,(KHO) Tu Bông,Hàng Mới Ca 2,2026-08-07 - Thứ 6,58,100.00%,65.52%,0.00%,3.05,38,0,58,0,20,0,0.00%,34.48%,58,Khánh Hòa,NTB,Phan Đình Duy
NTB - Khánh Hòa,(KHO) Tu Bông,Hàng Mới Ca 2,2026-07-20 - Thứ 2,45,100.00%,91.11%,0.00%,2.1,41,0,45,0,4,0,0.00%,8.89%,45,Khánh Hòa,NTB,Phan Đình Duy
NTB - Khánh Hòa,(KHO) Tu Bông,Hàng Mới Ca 2,2026-07-23 - Thứ 5,66,100.00%,65.15%,0.00%,2.7,43,0,66,0,23,0,0.00%,34.85%,66,Khánh Hòa,NTB,Phan Đình Duy
NTB - Khánh Hòa,(KHO) Tu Bông,Hàng Mới Ca 2,2026-07-22 - Thứ 4,56,100.00%,76.79%,0.00%,2.47,43,0,56,0,13,0,0.00%,23.21%,56,Khánh Hòa,NTB,Phan Đình Duy
NTB - Khánh Hòa,(KHO) Tu Bông,Hàng Mới Ca 2,2026-08-04 - Thứ 3,53,98.11%,81.13%,0.00%,2.4,43,0,52,0,10,1,1.89%,18.87%,53,Khánh Hòa,NTB,Phan Đình Duy
NTB - Khánh Hòa,(KHO) Tu Bông,Hàng Mới Ca 2,2026-08-12 - Thứ 4,55,98.18%,80.00%,0.00%,2.77,44,0,54,0,11,1,1.82%,20.00%,55,Khánh Hòa,NTB,Phan Đình Duy
NTB - Khánh Hòa,(KHO) Tu Bông,Hàng Mới Ca 2,2026-08-06 - Thứ 5,64,100.00%,70.31%,0.00%,2.89,45,0,64,0,19,0,0.00%,29.69%,64,Khánh Hòa,NTB,Phan Đình Duy
NTB - Khánh Hòa,(KHO) Tu Bông,Hàng Mới Ca 2,2026-08-11 - Thứ 3,68,100.00%,73.53%,0.00%,2.78,50,0,68,0,18,0,0.00%,26.47%,68,Khánh Hòa,NTB,Phan Đình Duy
NTB - Khánh Hòa,(KHO) Tu Bông,Hàng Mới Ca 2,2026-08-08 - Thứ 7,79,98.73%,77.22%,0.00%,2.64,61,0,78,0,18,1,1.27%,22.78%,79,Khánh Hòa,NTB,Phan Đình Duy
NTB - Khánh Hòa,(KHO) Tu Bông,Hàng Mới Ca 2,2026-08-01 - Thứ 7,81,100.00%,77.78%,0.00%,2.83,63,0,81,0,18,0,0.00%,22.22%,81,Khánh Hòa,NTB,Phan Đình Duy
NTB - Khánh Hòa,(KHO) Tu Bông,Hàng Tồn,2026-08-11 - Thứ 3,23,100.00%,26.09%,4.35%,32.83,6,1,23,1,16,0,0.00%,69.56%,0,Khánh Hòa,NTB,Phan Đình Duy
NTB - Khánh Hòa,(KHO) Tu Bông,Hàng Tồn,2026-08-15 - Thứ 7,21,100.00%,33.33%,4.76%,32.71,7,1,21,1,13,0,0.00%,61.91%,0,Khánh Hòa,NTB,Phan Đình Duy
NTB - Khánh Hòa,(KHO) Tu Bông,Hàng Tồn,2026-07-21 - Thứ 3,30,100.00%,26.67%,10.00%,50.88,8,3,30,3,19,0,0.00%,63.33%,0,Khánh Hòa,NTB,Phan Đình Duy
NTB - Khánh Hòa,(KHO) Tu Bông,Hàng Tồn,2026-08-16 - Chủ Nhật,21,100.00%,47.62%,9.52%,33.3,10,2,21,2,9,0,0.00%,42.86%,0,Khánh Hòa,NTB,Phan Đình Duy
NTB - Khánh Hòa,(KHO) Tu Bông,Hàng Tồn,2026-08-06 - Thứ 5,29,100.00%,34.48%,6.90%,31.9,10,2,29,2,17,0,0.00%,58.62%,0,Khánh Hòa,NTB,Phan Đình Duy
NTB - Khánh Hòa,(KHO) Tu Bông,Hàng Tồn,2026-08-05 - Thứ 4,25,96.00%,40.00%,0.00%,24.7,10,0,24,0,15,1,4.00%,60.00%,0,Khánh Hòa,NTB,Phan Đình Duy
NTB - Khánh Hòa,(KHO) Tu Bông,Hàng Tồn,2026-07-22 - Thứ 4,26,96.15%,42.31%,3.85%,32.18,11,1,25,1,14,1,3.85%,53.84%,0,Khánh Hòa,NTB,Phan Đình Duy
NTB - Khánh Hòa,(KHO) Tu Bông,Hàng Tồn,2026-07-29 - Thứ 4,33,100.00%,36.36%,0.00%,28.5,12,0,33,0,21,0,0.00%,63.64%,0,Khánh Hòa,NTB,Phan Đình Duy
NTB - Khánh Hòa,(KHO) Tu Bông,Hàng Tồn,2026-08-14 - Thứ 6,32,100.00%,37.50%,18.75%,31.5,12,6,32,6,14,0,0.00%,43.75%,0,Khánh Hòa,NTB,Phan Đình Duy
NTB - Khánh Hòa,(KHO) Tu Bông,Hàng Tồn,2026-08-04 - Thứ 3,23,91.30%,52.17%,4.35%,44.08,12,1,21,1,10,2,8.70%,43.48%,0,Khánh Hòa,NTB,Phan Đình Duy
NTB - Khánh Hòa,(KHO) Tu Bông,Hàng Tồn,2026-08-13 - Thứ 5,34,100.00%,38.24%,11.76%,29.31,13,4,34,4,17,0,0.00%,50.00%,0,Khánh Hòa,NTB,Phan Đình Duy
NTB - Khánh Hòa,(KHO) Tu Bông,Hàng Tồn,2026-07-20 - Thứ 2,43,97.67%,30.23%,11.63%,23.85,13,5,42,5,25,1,2.33%,58.14%,0,Khánh Hòa,NTB,Phan Đình Duy
NTB - Khánh Hòa,(KHO) Tu Bông,Hàng Tồn,2026-08-10 - Thứ 2,28,100.00%,50.00%,10.71%,42.43,14,3,28,3,11,0,0.00%,39.29%,0,Khánh Hòa,NTB,Phan Đình Duy
NTB - Khánh Hòa,(KHO) Tu Bông,Hàng Tồn,2026-07-23 - Thứ 5,31,100.00%,48.39%,3.23%,27.93,15,1,31,1,15,0,0.00%,48.38%,0,Khánh Hòa,NTB,Phan Đình Duy
NTB - Khánh Hòa,(KHO) Tu Bông,Hàng Tồn,2026-07-25 - Thứ 7,36,100.00%,44.44%,8.33%,25.25,16,3,36,3,17,0,0.00%,47.23%,0,Khánh Hòa,NTB,Phan Đình Duy
NTB - Khánh Hòa,(KHO) Tu Bông,Hàng Tồn,2026-08-03 - Thứ 2,32,100.00%,53.13%,3.13%,33.76,17,1,32,1,14,0,0.00%,43.74%,0,Khánh Hòa,NTB,Phan Đình Duy
NTB - Khánh Hòa,(KHO) Tu Bông,Hàng Tồn,2026-08-01 - Thứ 7,36,100.00%,50.00%,2.78%,31.89,18,1,36,1,17,0,0.00%,47.22%,0,Khánh Hòa,NTB,Phan Đình Duy
NTB - Khánh Hòa,(KHO) Tu Bông,Hàng Tồn,2026-08-02 - Chủ Nhật,36,100.00%,55.56%,8.33%,28.9,20,3,36,3,13,0,0.00%,36.11%,0,Khánh Hòa,NTB,Phan Đình Duy
NTB - Khánh Hòa,(KHO) Tu Bông,Hàng Tồn,2026-08-12 - Thứ 4,36,100.00%,58.33%,0.00%,28,21,0,36,0,15,0,0.00%,41.67%,0,Khánh Hòa,NTB,Phan Đình Duy
NTB - Khánh Hòa,(KHO) Tu Bông,Hàng Tồn,2026-08-08 - Thứ 7,35,100.00%,65.71%,8.57%,25.17,23,3,35,3,9,0,0.00%,25.72%,0,Khánh Hòa,NTB,Phan Đình Duy
NTB - Khánh Hòa,(KHO) Tu Bông,Hàng Tồn,2026-07-24 - Thứ 6,42,100.00%,54.76%,2.38%,31.3,23,1,42,1,18,0,0.00%,42.86%,0,Khánh Hòa,NTB,Phan Đình Duy
NTB - Khánh Hòa,(KHO) Tu Bông,Hàng Tồn,2026-08-09 - Chủ Nhật,37,97.30%,62.16%,0.00%,25.7,23,0,36,0,14,1,2.70%,37.84%,0,Khánh Hòa,NTB,Phan Đình Duy
NTB - Khánh Hòa,(KHO) Tu Bông,Hàng Tồn,2026-07-31 - Thứ 6,42,100.00%,57.14%,4.76%,30.38,24,2,42,2,16,0,0.00%,38.10%,0,Khánh Hòa,NTB,Phan Đình Duy
NTB - Khánh Hòa,(KHO) Tu Bông,Hàng Tồn,2026-07-28 - Thứ 3,51,100.00%,52.94%,1.96%,30.04,27,1,51,1,23,0,0.00%,45.10%,0,Khánh Hòa,NTB,Phan Đình Duy
NTB - Khánh Hòa,(KHO) Tu Bông,Hàng Tồn,2026-07-27 - Thứ 2,52,100.00%,55.77%,7.69%,27.9,29,4,52,4,19,0,0.00%,36.54%,0,Khánh Hòa,NTB,Phan Đình Duy
NTB - Khánh Hòa,(KHO) Tu Bông,Hàng Tồn,2026-08-07 - Thứ 6,46,100.00%,63.04%,8.70%,29.76,29,4,46,4,13,0,0.00%,28.26%,0,Khánh Hòa,NTB,Phan Đình Duy
NTB - Khánh Hòa,(KHO) Tu Bông,Hàng Tồn,2026-07-26 - Chủ Nhật,52,98.08%,55.77%,1.92%,27.21,29,1,51,1,22,1,1.92%,42.31%,0,Khánh Hòa,NTB,Phan Đình Duy
NTB - Khánh Hòa,(KHO) Tu Bông,Hàng Tồn,2026-07-30 - Thứ 5,51,100.00%,56.86%,13.73%,26.1,29,7,51,7,15,0,0.00%,29.41%,0,Khánh Hòa,NTB,Phan Đình Duy
NTB - Khánh Hòa,(KHO) Ninh Hòa 2,Hàng Mới Ca 1,2026-08-16 - Chủ Nhật,175,94.29%,80.57%,0.00%,6.8,141,0,165,0,34,10,5.71%,19.43%,175,Khánh Hòa,NTB,Nguyễn Hoàng Phi
NTB - Khánh Hòa,(KHO) Ninh Hòa 2,Hàng Mới Ca 1,2026-08-15 - Thứ 7,129,100.00%,84.50%,0.00%,6.04,109,0,129,0,20,0,0.00%,15.50%,129,Khánh Hòa,NTB,Nguyễn Hoàng Phi
